system:index,band,correlation,.geo
9701,SR_B4_inertia_SR_B3_asm,-0.05438694029685921,"{""type"":""MultiPoint"",""coordinates"":[]}"
9702,SR_B4_inertia_SR_B3_contrast,0.9952173021146081,"{""type"":""MultiPoint"",""coordinates"":[]}"
9703,SR_B4_inertia_SR_B3_corr,-0.04051945116483764,"{""type"":""MultiPoint"",""coordinates"":[]}"
9704,SR_B4_inertia_SR_B3_var,0.9951227924220063,"{""type"":""MultiPoint"",""coordinates"":[]}"
9705,SR_B4_inertia_SR_B3_idm,-0.05789427324191307,"{""type"":""MultiPoint"",""coordinates"":[]}"
9706,SR_B4_inertia_SR_B3_savg,0.09315426318429894,"{""type"":""MultiPoint"",""coordinates"":[]}"
9707,SR_B4_inertia_SR_B3_svar,0.9948487044090778,"{""type"":""MultiPoint"",""coordinates"":[]}"
9708,SR_B4_inertia_SR_B3_sent,0.05810636743437314,"{""type"":""MultiPoint"",""coordinates"":[]}"
9709,SR_B4_inertia_SR_B3_ent,0.057908621955590954,"{""type"":""MultiPoint"",""coordinates"":[]}"
9710,SR_B4_inertia_SR_B3_dvar,0.9925584860080071,"{""type"":""MultiPoint"",""coordinates"":[]}"
9711,SR_B4_inertia_SR_B3_dent,0.058465631486061556,"{""type"":""MultiPoint"",""coordinates"":[]}"
9712,SR_B4_inertia_SR_B3_imcorr1,-0.043311017212357694,"{""type"":""MultiPoint"",""coordinates"":[]}"
9713,SR_B4_inertia_SR_B3_imcorr2,0.055202749829224074,"{""type"":""MultiPoint"",""coordinates"":[]}"
9714,SR_B4_inertia_SR_B3_maxcorr,NaN,"{""type"":""MultiPoint"",""coordinates"":[]}"
9715,SR_B4_inertia_SR_B3_diss,0.6121210649896007,"{""type"":""MultiPoint"",""coordinates"":[]}"
9716,SR_B4_inertia_SR_B3_inertia,0.9952173021146081,"{""type"":""MultiPoint"",""coordinates"":[]}"
9717,SR_B4_inertia_SR_B3_shade,-0.95148820090844,"{""type"":""MultiPoint"",""coordinates"":[]}"
9718,SR_B4_inertia_SR_B3_prom,0.955559743046253,"{""type"":""MultiPoint"",""coordinates"":[]}"
9719,SR_B4_inertia_SR_B4_asm,-0.05440958345242146,"{""type"":""MultiPoint"",""coordinates"":[]}"
9720,SR_B4_inertia_SR_B4_contrast,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9721,SR_B4_inertia_SR_B4_corr,-0.04052262565155721,"{""type"":""MultiPoint"",""coordinates"":[]}"
9722,SR_B4_inertia_SR_B4_var,0.9998913508843851,"{""type"":""MultiPoint"",""coordinates"":[]}"
9723,SR_B4_inertia_SR_B4_idm,-0.058126769720161425,"{""type"":""MultiPoint"",""coordinates"":[]}"
9724,SR_B4_inertia_SR_B4_savg,0.09568481924619462,"{""type"":""MultiPoint"",""coordinates"":[]}"
9725,SR_B4_inertia_SR_B4_svar,0.9995673146754711,"{""type"":""MultiPoint"",""coordinates"":[]}"
9726,SR_B4_inertia_SR_B4_sent,0.058129224949134334,"{""type"":""MultiPoint"",""coordinates"":[]}"
9727,SR_B4_inertia_SR_B4_ent,0.05793456098478614,"{""type"":""MultiPoint"",""coordinates"":[]}"
9728,SR_B4_inertia_SR_B4_dvar,0.9969834122101149,"{""type"":""MultiPoint"",""coordinates"":[]}"
9729,SR_B4_inertia_SR_B4_dent,0.05853708823439432,"{""type"":""MultiPoint"",""coordinates"":[]}"
9730,SR_B4_inertia_SR_B4_imcorr1,-0.043321979678423266,"{""type"":""MultiPoint"",""coordinates"":[]}"
9731,SR_B4_inertia_SR_B4_imcorr2,0.055223786639583765,"{""type"":""MultiPoint"",""coordinates"":[]}"
9732,SR_B4_inertia_SR_B4_maxcorr,NaN,"{""type"":""MultiPoint"",""coordinates"":[]}"
9733,SR_B4_inertia_SR_B4_diss,0.5978290091898167,"{""type"":""MultiPoint"",""coordinates"":[]}"
9734,SR_B4_inertia_SR_B4_inertia,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9735,SR_B4_inertia_SR_B4_shade,-0.951781188287322,"{""type"":""MultiPoint"",""coordinates"":[]}"
9736,SR_B4_inertia_SR_B4_prom,0.9559447278694974,"{""type"":""MultiPoint"",""coordinates"":[]}"
9737,SR_B4_inertia_SR_B5_asm,-0.05413053238781936,"{""type"":""MultiPoint"",""coordinates"":[]}"
9738,SR_B4_inertia_SR_B5_contrast,0.5685904777321804,"{""type"":""MultiPoint"",""coordinates"":[]}"
9739,SR_B4_inertia_SR_B5_corr,-0.040789806709303114,"{""type"":""MultiPoint"",""coordinates"":[]}"
9740,SR_B4_inertia_SR_B5_var,0.5537814270623446,"{""type"":""MultiPoint"",""coordinates"":[]}"
9741,SR_B4_inertia_SR_B5_idm,-0.056899977315650475,"{""type"":""MultiPoint"",""coordinates"":[]}"
9742,SR_B4_inertia_SR_B5_savg,0.07773691966069661,"{""type"":""MultiPoint"",""coordinates"":[]}"
9743,SR_B4_inertia_SR_B5_svar,0.539269393227624,"{""type"":""MultiPoint"",""coordinates"":[]}"
9744,SR_B4_inertia_SR_B5_sent,0.05769183914308973,"{""type"":""MultiPoint"",""coordinates"":[]}"
9745,SR_B4_inertia_SR_B5_ent,0.05755900856904139,"{""type"":""MultiPoint"",""coordinates"":[]}"
9746,SR_B4_inertia_SR_B5_dvar,0.6701697845334694,"{""type"":""MultiPoint"",""coordinates"":[]}"
9747,SR_B4_inertia_SR_B5_dent,0.05798263220190466,"{""type"":""MultiPoint"",""coordinates"":[]}"
9748,SR_B4_inertia_SR_B5_imcorr1,-0.04308978545108625,"{""type"":""MultiPoint"",""coordinates"":[]}"
9749,SR_B4_inertia_SR_B5_imcorr2,0.054841092304728806,"{""type"":""MultiPoint"",""coordinates"":[]}"
9750,SR_B4_inertia_SR_B5_maxcorr,NaN,"{""type"":""MultiPoint"",""coordinates"":[]}"
9751,SR_B4_inertia_SR_B5_diss,0.2338942263885784,"{""type"":""MultiPoint"",""coordinates"":[]}"
9752,SR_B4_inertia_SR_B5_inertia,0.5685904777321804,"{""type"":""MultiPoint"",""coordinates"":[]}"
9753,SR_B4_inertia_SR_B5_shade,-0.8542720799033916,"{""type"":""MultiPoint"",""coordinates"":[]}"
9754,SR_B4_inertia_SR_B5_prom,0.941393816067424,"{""type"":""MultiPoint"",""coordinates"":[]}"
9755,SR_B4_inertia_SR_B6_asm,-0.05419058641768851,"{""type"":""MultiPoint"",""coordinates"":[]}"
9756,SR_B4_inertia_SR_B6_contrast,0.40718628467809564,"{""type"":""MultiPoint"",""coordinates"":[]}"
9757,SR_B4_inertia_SR_B6_corr,-0.04074303371443935,"{""type"":""MultiPoint"",""coordinates"":[]}"
9758,SR_B4_inertia_SR_B6_var,0.3997825114431605,"{""type"":""MultiPoint"",""coordinates"":[]}"
9759,SR_B4_inertia_SR_B6_idm,-0.057046671629377065,"{""type"":""MultiPoint"",""coordinates"":[]}"
9760,SR_B4_inertia_SR_B6_savg,0.09386065142957352,"{""type"":""MultiPoint"",""coordinates"":[]}"
9761,SR_B4_inertia_SR_B6_svar,0.39279855508267775,"{""type"":""MultiPoint"",""coordinates"":[]}"
9762,SR_B4_inertia_SR_B6_sent,0.05774196254950166,"{""type"":""MultiPoint"",""coordinates"":[]}"
9763,SR_B4_inertia_SR_B6_ent,0.05761295946679435,"{""type"":""MultiPoint"",""coordinates"":[]}"
9764,SR_B4_inertia_SR_B6_dvar,0.4714328564719099,"{""type"":""MultiPoint"",""coordinates"":[]}"
9765,SR_B4_inertia_SR_B6_dent,0.05806364247196351,"{""type"":""MultiPoint"",""coordinates"":[]}"
9766,SR_B4_inertia_SR_B6_imcorr1,-0.043160997073445694,"{""type"":""MultiPoint"",""coordinates"":[]}"
9767,SR_B4_inertia_SR_B6_imcorr2,0.05491196246701778,"{""type"":""MultiPoint"",""coordinates"":[]}"
9768,SR_B4_inertia_SR_B6_maxcorr,NaN,"{""type"":""MultiPoint"",""coordinates"":[]}"
9769,SR_B4_inertia_SR_B6_diss,0.2376674281164779,"{""type"":""MultiPoint"",""coordinates"":[]}"
9770,SR_B4_inertia_SR_B6_inertia,0.40718628467809564,"{""type"":""MultiPoint"",""coordinates"":[]}"
9771,SR_B4_inertia_SR_B6_shade,-0.5669942768089813,"{""type"":""MultiPoint"",""coordinates"":[]}"
9772,SR_B4_inertia_SR_B6_prom,0.6138316986057647,"{""type"":""MultiPoint"",""coordinates"":[]}"
9773,SR_B4_inertia_SR_B7_asm,-0.054105198630131204,"{""type"":""MultiPoint"",""coordinates"":[]}"
9774,SR_B4_inertia_SR_B7_contrast,0.5590405244024967,"{""type"":""MultiPoint"",""coordinates"":[]}"
9775,SR_B4_inertia_SR_B7_corr,-0.04041529947354359,"{""type"":""MultiPoint"",""coordinates"":[]}"
9776,SR_B4_inertia_SR_B7_var,0.5498991972732709,"{""type"":""MultiPoint"",""coordinates"":[]}"
9777,SR_B4_inertia_SR_B7_idm,-0.057228481703185834,"{""type"":""MultiPoint"",""coordinates"":[]}"
9778,SR_B4_inertia_SR_B7_savg,0.10657188985881362,"{""type"":""MultiPoint"",""coordinates"":[]}"
9779,SR_B4_inertia_SR_B7_svar,0.5412111974683989,"{""type"":""MultiPoint"",""coordinates"":[]}"
9780,SR_B4_inertia_SR_B7_sent,0.0576299150116532,"{""type"":""MultiPoint"",""coordinates"":[]}"
9781,SR_B4_inertia_SR_B7_ent,0.057503022296604187,"{""type"":""MultiPoint"",""coordinates"":[]}"
9782,SR_B4_inertia_SR_B7_dvar,0.6400294958396113,"{""type"":""MultiPoint"",""coordinates"":[]}"
9783,SR_B4_inertia_SR_B7_dent,0.057955009749043614,"{""type"":""MultiPoint"",""coordinates"":[]}"
9784,SR_B4_inertia_SR_B7_imcorr1,-0.04313662766982908,"{""type"":""MultiPoint"",""coordinates"":[]}"
9785,SR_B4_inertia_SR_B7_imcorr2,0.05481426806237776,"{""type"":""MultiPoint"",""coordinates"":[]}"
9786,SR_B4_inertia_SR_B7_maxcorr,NaN,"{""type"":""MultiPoint"",""coordinates"":[]}"
9787,SR_B4_inertia_SR_B7_diss,0.3131193711487667,"{""type"":""MultiPoint"",""coordinates"":[]}"
9788,SR_B4_inertia_SR_B7_inertia,0.5590405244024967,"{""type"":""MultiPoint"",""coordinates"":[]}"
9789,SR_B4_inertia_SR_B7_shade,-0.7632960175329273,"{""type"":""MultiPoint"",""coordinates"":[]}"
9790,SR_B4_inertia_SR_B7_prom,0.8763844369010834,"{""type"":""MultiPoint"",""coordinates"":[]}"
9791,SR_B4_inertia_Blue,0.04146517822993548,"{""type"":""MultiPoint"",""coordinates"":[]}"
9792,SR_B4_inertia_Green,0.05590033701590482,"{""type"":""MultiPoint"",""coordinates"":[]}"
9793,SR_B4_inertia_Red,0.053742465705628746,"{""type"":""MultiPoint"",""coordinates"":[]}"
9794,SR_B4_inertia_NIR,0.023715760824168156,"{""type"":""MultiPoint"",""coordinates"":[]}"
9795,SR_B4_inertia_SWIR1,0.03718014090682125,"{""type"":""MultiPoint"",""coordinates"":[]}"
9796,SR_B4_inertia_SWIR2,0.04081476170553456,"{""type"":""MultiPoint"",""coordinates"":[]}"
9797,SR_B4_inertia_QA_PIXEL,0.0031546899323683726,"{""type"":""MultiPoint"",""coordinates"":[]}"
9798,SR_B4_inertia_NDVI,-0.0145006836654035,"{""type"":""MultiPoint"",""coordinates"":[]}"
9799,SR_B4_inertia_GNDVI,-0.009062503571907092,"{""type"":""MultiPoint"",""coordinates"":[]}"
9800,SR_B4_inertia_NBR,-0.014878895165505387,"{""type"":""MultiPoint"",""coordinates"":[]}"
9801,SR_B4_inertia_NDWI,0.009062503571907092,"{""type"":""MultiPoint"",""coordinates"":[]}"
9802,SR_B4_inertia_NDWI1,-0.014878895165505387,"{""type"":""MultiPoint"",""coordinates"":[]}"
9803,SR_B4_inertia_MNDWI,-0.0046898875161347255,"{""type"":""MultiPoint"",""coordinates"":[]}"
9804,SR_B4_inertia_SIPI,0.0017251415693178768,"{""type"":""MultiPoint"",""coordinates"":[]}"
9805,SR_B4_inertia_NDMI,-0.014878895165505387,"{""type"":""MultiPoint"",""coordinates"":[]}"
9806,SR_B4_inertia_NDSI,0.009062503571907092,"{""type"":""MultiPoint"",""coordinates"":[]}"
9807,SR_B4_inertia_RECl,-0.012310875841004832,"{""type"":""MultiPoint"",""coordinates"":[]}"
9808,SR_B4_inertia_EVI,-0.01771460790264659,"{""type"":""MultiPoint"",""coordinates"":[]}"
9809,SR_B4_inertia_EVI2,-0.013818782022921262,"{""type"":""MultiPoint"",""coordinates"":[]}"
9810,SR_B4_inertia_SR,-0.012310871205100339,"{""type"":""MultiPoint"",""coordinates"":[]}"
9811,SR_B4_inertia_LAI,-0.01771460790264659,"{""type"":""MultiPoint"",""coordinates"":[]}"
9812,SR_B4_inertia_GVI,0.006917849650560054,"{""type"":""MultiPoint"",""coordinates"":[]}"
9813,SR_B4_inertia_RVI,-0.012310871205100339,"{""type"":""MultiPoint"",""coordinates"":[]}"
9814,SR_B4_inertia_GRVI,-0.009062503571907092,"{""type"":""MultiPoint"",""coordinates"":[]}"
9815,SR_B4_inertia_DVI,0.0025484855772513505,"{""type"":""MultiPoint"",""coordinates"":[]}"
9816,SR_B4_inertia_SAVI,-0.014500296618421478,"{""type"":""MultiPoint"",""coordinates"":[]}"
9817,SR_B4_inertia_OSAVI,-0.014500560409008743,"{""type"":""MultiPoint"",""coordinates"":[]}"
9818,SR_B4_inertia_ARVI,-0.026328711625478587,"{""type"":""MultiPoint"",""coordinates"":[]}"
9819,SR_B4_inertia_VARI,-0.0311656696472036,"{""type"":""MultiPoint"",""coordinates"":[]}"
9820,SR_B4_inertia_SLAVI,-0.011564995398903707,"{""type"":""MultiPoint"",""coordinates"":[]}"
9821,SR_B4_inertia_NDGI,-0.02979160148498107,"{""type"":""MultiPoint"",""coordinates"":[]}"
9822,SR_B4_inertia_GCVI,-0.007877157235723232,"{""type"":""MultiPoint"",""coordinates"":[]}"
9823,SR_B4_inertia_GRNDVI,0.02979160148498107,"{""type"":""MultiPoint"",""coordinates"":[]}"
9824,SR_B4_inertia_GBNDVI,-0.0020914275593904783,"{""type"":""MultiPoint"",""coordinates"":[]}"
9825,SR_B4_inertia_RBNDVI,-0.00548510992886941,"{""type"":""MultiPoint"",""coordinates"":[]}"
9826,SR_B4_inertia_BNDVI,0.0045637579539012825,"{""type"":""MultiPoint"",""coordinates"":[]}"
9827,SR_B4_inertia_RGRI,-0.007877158260051718,"{""type"":""MultiPoint"",""coordinates"":[]}"
9828,SR_B4_shade_HV,0.0185326089685202,"{""type"":""MultiPoint"",""coordinates"":[]}"
9829,SR_B4_shade_HH,0.020704858432382327,"{""type"":""MultiPoint"",""coordinates"":[]}"
9830,SR_B4_shade_elevation,0.017452776929663252,"{""type"":""MultiPoint"",""coordinates"":[]}"
9831,SR_B4_shade_slope,-0.0019030933882263107,"{""type"":""MultiPoint"",""coordinates"":[]}"
9832,SR_B4_shade_aspect,0.0017748346325587529,"{""type"":""MultiPoint"",""coordinates"":[]}"
9833,SR_B4_shade_hillshade,0.0043625595620359545,"{""type"":""MultiPoint"",""coordinates"":[]}"
9834,SR_B4_shade_brightness,-0.02727763790745783,"{""type"":""MultiPoint"",""coordinates"":[]}"
9835,SR_B4_shade_greenness,-0.007869190628253333,"{""type"":""MultiPoint"",""coordinates"":[]}"
9836,SR_B4_shade_wetness,0.018296671484404115,"{""type"":""MultiPoint"",""coordinates"":[]}"
9837,SR_B4_shade_TCD,-0.025491543192750002,"{""type"":""MultiPoint"",""coordinates"":[]}"
9838,SR_B4_shade_TCA,0.0076187239536477875,"{""type"":""MultiPoint"",""coordinates"":[]}"
9839,SR_B4_shade_SR_B2_asm,0.0119165527333527,"{""type"":""MultiPoint"",""coordinates"":[]}"
9840,SR_B4_shade_SR_B2_contrast,-0.9300137463883614,"{""type"":""MultiPoint"",""coordinates"":[]}"
9841,SR_B4_shade_SR_B2_corr,0.007055105047206208,"{""type"":""MultiPoint"",""coordinates"":[]}"
9842,SR_B4_shade_SR_B2_var,-0.9245900593575984,"{""type"":""MultiPoint"",""coordinates"":[]}"
9843,SR_B4_shade_SR_B2_idm,0.014024453579205459,"{""type"":""MultiPoint"",""coordinates"":[]}"
9844,SR_B4_shade_SR_B2_savg,-0.0528515306158951,"{""type"":""MultiPoint"",""coordinates"":[]}"
9845,SR_B4_shade_SR_B2_svar,-0.9188767560456367,"{""type"":""MultiPoint"",""coordinates"":[]}"
9846,SR_B4_shade_SR_B2_sent,-0.015111195301666875,"{""type"":""MultiPoint"",""coordinates"":[]}"
9847,SR_B4_shade_SR_B2_ent,-0.014813397970000124,"{""type"":""MultiPoint"",""coordinates"":[]}"
9848,SR_B4_shade_SR_B2_dvar,-0.9566022559196532,"{""type"":""MultiPoint"",""coordinates"":[]}"
9849,SR_B4_shade_SR_B2_dent,-0.015861411761097847,"{""type"":""MultiPoint"",""coordinates"":[]}"
9850,SR_B4_shade_SR_B2_imcorr1,0.006582663981757954,"{""type"":""MultiPoint"",""coordinates"":[]}"
9851,SR_B4_shade_SR_B2_imcorr2,-0.012133913166975343,"{""type"":""MultiPoint"",""coordinates"":[]}"
9852,SR_B4_shade_SR_B2_maxcorr,NaN,"{""type"":""MultiPoint"",""coordinates"":[]}"
9853,SR_B4_shade_SR_B2_diss,-0.36941564595973986,"{""type"":""MultiPoint"",""coordinates"":[]}"
9854,SR_B4_shade_SR_B2_inertia,-0.9300137463883614,"{""type"":""MultiPoint"",""coordinates"":[]}"
9855,SR_B4_shade_SR_B2_shade,0.9988165524754109,"{""type"":""MultiPoint"",""coordinates"":[]}"
9856,SR_B4_shade_SR_B2_prom,-0.9988099682544043,"{""type"":""MultiPoint"",""coordinates"":[]}"
9857,SR_B4_shade_SR_B3_asm,0.011900889638409077,"{""type"":""MultiPoint"",""coordinates"":[]}"
9858,SR_B4_shade_SR_B3_contrast,-0.9563468697866061,"{""type"":""MultiPoint"",""coordinates"":[]}"
9859,SR_B4_shade_SR_B3_corr,0.007010941819450963,"{""type"":""MultiPoint"",""coordinates"":[]}"
9860,SR_B4_shade_SR_B3_var,-0.9530675947648732,"{""type"":""MultiPoint"",""coordinates"":[]}"
9861,SR_B4_shade_SR_B3_idm,0.013908262234992872,"{""type"":""MultiPoint"",""coordinates"":[]}"
9862,SR_B4_shade_SR_B3_savg,-0.05107030600952946,"{""type"":""MultiPoint"",""coordinates"":[]}"
9863,SR_B4_shade_SR_B3_svar,-0.9496347301768931,"{""type"":""MultiPoint"",""coordinates"":[]}"
9864,SR_B4_shade_SR_B3_sent,-0.015085748675345475,"{""type"":""MultiPoint"",""coordinates"":[]}"
9865,SR_B4_shade_SR_B3_ent,-0.014787762359337408,"{""type"":""MultiPoint"",""coordinates"":[]}"
9866,SR_B4_shade_SR_B3_dvar,-0.9744770320237482,"{""type"":""MultiPoint"",""coordinates"":[]}"
9867,SR_B4_shade_SR_B3_dent,-0.015832841387508855,"{""type"":""MultiPoint"",""coordinates"":[]}"
9868,SR_B4_shade_SR_B3_imcorr1,0.006556781451085169,"{""type"":""MultiPoint"",""coordinates"":[]}"
9869,SR_B4_shade_SR_B3_imcorr2,-0.012102402475985735,"{""type"":""MultiPoint"",""coordinates"":[]}"
9870,SR_B4_shade_SR_B3_maxcorr,NaN,"{""type"":""MultiPoint"",""coordinates"":[]}"
9871,SR_B4_shade_SR_B3_diss,-0.39267035951519536,"{""type"":""MultiPoint"",""coordinates"":[]}"
9872,SR_B4_shade_SR_B3_inertia,-0.9563468697866061,"{""type"":""MultiPoint"",""coordinates"":[]}"
9873,SR_B4_shade_SR_B3_shade,0.9998893341580211,"{""type"":""MultiPoint"",""coordinates"":[]}"
9874,SR_B4_shade_SR_B3_prom,-0.9987811997148268,"{""type"":""MultiPoint"",""coordinates"":[]}"
9875,SR_B4_shade_SR_B4_asm,0.01190394789000654,"{""type"":""MultiPoint"",""coordinates"":[]}"
9876,SR_B4_shade_SR_B4_contrast,-0.9517811882873222,"{""type"":""MultiPoint"",""coordinates"":[]}"
9877,SR_B4_shade_SR_B4_corr,0.007021949376782551,"{""type"":""MultiPoint"",""coordinates"":[]}"
9878,SR_B4_shade_SR_B4_var,-0.948067806846748,"{""type"":""MultiPoint"",""coordinates"":[]}"
9879,SR_B4_shade_SR_B4_idm,0.013935802276973826,"{""type"":""MultiPoint"",""coordinates"":[]}"
9880,SR_B4_shade_SR_B4_savg,-0.05033909340686566,"{""type"":""MultiPoint"",""coordinates"":[]}"
9881,SR_B4_shade_SR_B4_svar,-0.9441659000106228,"{""type"":""MultiPoint"",""coordinates"":[]}"
9882,SR_B4_shade_SR_B4_sent,-0.015088427099166014,"{""type"":""MultiPoint"",""coordinates"":[]}"
9883,SR_B4_shade_SR_B4_ent,-0.014791559947632043,"{""type"":""MultiPoint"",""coordinates"":[]}"
9884,SR_B4_shade_SR_B4_dvar,-0.9717613624501196,"{""type"":""MultiPoint"",""coordinates"":[]}"
9885,SR_B4_shade_SR_B4_dent,-0.015831370044460738,"{""type"":""MultiPoint"",""coordinates"":[]}"
9886,SR_B4_shade_SR_B4_imcorr1,0.0065571640403933994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9887,SR_B4_shade_SR_B4_imcorr2,-0.012103074053068723,"{""type"":""MultiPoint"",""coordinates"":[]}"
9888,SR_B4_shade_SR_B4_maxcorr,NaN,"{""type"":""MultiPoint"",""coordinates"":[]}"
9889,SR_B4_shade_SR_B4_diss,-0.3693967694885516,"{""type"":""MultiPoint"",""coordinates"":[]}"
9890,SR_B4_shade_SR_B4_inertia,-0.9517811882873222,"{""type"":""MultiPoint"",""coordinates"":[]}"
9891,SR_B4_shade_SR_B4_shade,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9892,SR_B4_shade_SR_B4_prom,-0.998829539880669,"{""type"":""MultiPoint"",""coordinates"":[]}"
9893,SR_B4_shade_SR_B5_asm,0.011875585423351431,"{""type"":""MultiPoint"",""coordinates"":[]}"
9894,SR_B4_shade_SR_B5_contrast,-0.4886899176387205,"{""type"":""MultiPoint"",""coordinates"":[]}"
9895,SR_B4_shade_SR_B5_corr,0.007034404904942221,"{""type"":""MultiPoint"",""coordinates"":[]}"
9896,SR_B4_shade_SR_B5_var,-0.4724054707197201,"{""type"":""MultiPoint"",""coordinates"":[]}"
9897,SR_B4_shade_SR_B5_idm,0.013761114296176824,"{""type"":""MultiPoint"",""coordinates"":[]}"
9898,SR_B4_shade_SR_B5_savg,-0.0409727151157176,"{""type"":""MultiPoint"",""coordinates"":[]}"
9899,SR_B4_shade_SR_B5_svar,-0.4565883843882699,"{""type"":""MultiPoint"",""coordinates"":[]}"
9900,SR_B4_shade_SR_B5_sent,-0.015030478870064444,"{""type"":""MultiPoint"",""coordinates"":[]}"
9901,SR_B4_shade_SR_B5_ent,-0.014745899807275137,"{""type"":""MultiPoint"",""coordinates"":[]}"
9902,SR_B4_shade_SR_B5_dvar,-0.6059702718901877,"{""type"":""MultiPoint"",""coordinates"":[]}"
9903,SR_B4_shade_SR_B5_dent,-0.01574595752285501,"{""type"":""MultiPoint"",""coordinates"":[]}"
9904,SR_B4_shade_SR_B5_imcorr1,0.006526266393628542,"{""type"":""MultiPoint"",""coordinates"":[]}"
9905,SR_B4_shade_SR_B5_imcorr2,-0.012059960298511157,"{""type"":""MultiPoint"",""coordinates"":[]}"
9906,SR_B4_shade_SR_B5_maxcorr,NaN,"{""type"":""MultiPoint"",""coordinates"":[]}"
9907,SR_B4_shade_SR_B5_diss,-0.1343477854250412,"{""type"":""MultiPoint"",""coordinates"":[]}"
9908,SR_B4_shade_SR_B5_inertia,-0.4886899176387205,"{""type"":""MultiPoint"",""coordinates"":[]}"
9909,SR_B4_shade_SR_B5_shade,0.9138738602065792,"{""type"":""MultiPoint"",""coordinates"":[]}"
9910,SR_B4_shade_SR_B5_prom,-0.9539616699539845,"{""type"":""MultiPoint"",""coordinates"":[]}"
9911,SR_B4_shade_SR_B6_asm,0.01187376519388102,"{""type"":""MultiPoint"",""coordinates"":[]}"
9912,SR_B4_shade_SR_B6_contrast,-0.26096382318844147,"{""type"":""MultiPoint"",""coordinates"":[]}"
9913,SR_B4_shade_SR_B6_corr,0.006981070803775833,"{""type"":""MultiPoint"",""coordinates"":[]}"
9914,SR_B4_shade_SR_B6_var,-0.2532008692100904,"{""type"":""MultiPoint"",""coordinates"":[]}"
9915,SR_B4_shade_SR_B6_idm,0.013770722466234878,"{""type"":""MultiPoint"",""coordinates"":[]}"
9916,SR_B4_shade_SR_B6_savg,-0.024453330140960405,"{""type"":""MultiPoint"",""coordinates"":[]}"
9917,SR_B4_shade_SR_B6_svar,-0.24593832928429107,"{""type"":""MultiPoint"",""coordinates"":[]}"
9918,SR_B4_shade_SR_B6_sent,-0.015024277995508418,"{""type"":""MultiPoint"",""coordinates"":[]}"
9919,SR_B4_shade_SR_B6_ent,-0.014740874946726795,"{""type"":""MultiPoint"",""coordinates"":[]}"
9920,SR_B4_shade_SR_B6_dvar,-0.3340334951782911,"{""type"":""MultiPoint"",""coordinates"":[]}"
9921,SR_B4_shade_SR_B6_dent,-0.015747831145507762,"{""type"":""MultiPoint"",""coordinates"":[]}"
9922,SR_B4_shade_SR_B6_imcorr1,0.0065362407223329266,"{""type"":""MultiPoint"",""coordinates"":[]}"
9923,SR_B4_shade_SR_B6_imcorr2,-0.012062451684245877,"{""type"":""MultiPoint"",""coordinates"":[]}"
9924,SR_B4_shade_SR_B6_maxcorr,NaN,"{""type"":""MultiPoint"",""coordinates"":[]}"
9925,SR_B4_shade_SR_B6_diss,-0.10088660430830886,"{""type"":""MultiPoint"",""coordinates"":[]}"
9926,SR_B4_shade_SR_B6_inertia,-0.26096382318844147,"{""type"":""MultiPoint"",""coordinates"":[]}"
9927,SR_B4_shade_SR_B6_shade,0.5870501623991071,"{""type"":""MultiPoint"",""coordinates"":[]}"
9928,SR_B4_shade_SR_B6_prom,-0.5095312643694849,"{""type"":""MultiPoint"",""coordinates"":[]}"
9929,SR_B4_shade_SR_B7_asm,0.011893275939433326,"{""type"":""MultiPoint"",""coordinates"":[]}"
9930,SR_B4_shade_SR_B7_contrast,-0.38545039089914507,"{""type"":""MultiPoint"",""coordinates"":[]}"
9931,SR_B4_shade_SR_B7_corr,0.006918816716608649,"{""type"":""MultiPoint"",""coordinates"":[]}"
9932,SR_B4_shade_SR_B7_var,-0.37533069700813065,"{""type"":""MultiPoint"",""coordinates"":[]}"
9933,SR_B4_shade_SR_B7_idm,0.013847220338966093,"{""type"":""MultiPoint"",""coordinates"":[]}"
9934,SR_B4_shade_SR_B7_savg,-0.024250819773463834,"{""type"":""MultiPoint"",""coordinates"":[]}"
9935,SR_B4_shade_SR_B7_svar,-0.36579955792776775,"{""type"":""MultiPoint"",""coordinates"":[]}"
9936,SR_B4_shade_SR_B7_sent,-0.015058132593418828,"{""type"":""MultiPoint"",""coordinates"":[]}"
9937,SR_B4_shade_SR_B7_ent,-0.014770055984541645,"{""type"":""MultiPoint"",""coordinates"":[]}"
9938,SR_B4_shade_SR_B7_dvar,-0.48151560683865113,"{""type"":""MultiPoint"",""coordinates"":[]}"
9939,SR_B4_shade_SR_B7_dent,-0.015782228211102138,"{""type"":""MultiPoint"",""coordinates"":[]}"
9940,SR_B4_shade_SR_B7_imcorr1,0.006540303198285313,"{""type"":""MultiPoint"",""coordinates"":[]}"
9941,SR_B4_shade_SR_B7_imcorr2,-0.012084003135536613,"{""type"":""MultiPoint"",""coordinates"":[]}"
9942,SR_B4_shade_SR_B7_maxcorr,NaN,"{""type"":""MultiPoint"",""coordinates"":[]}"
9943,SR_B4_shade_SR_B7_diss,-0.1331793125423226,"{""type"":""MultiPoint"",""coordinates"":[]}"
